"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID"
"Gm44985",47.3225762133166,0.164066795664344,0.475402266142276,0.324076695962227,0.745879969566965,0.894355231434857,"Gm44985",NA
"Eloa",29.8441955631461,-0.164066073988449,0.439770297448288,-0.350333059968802,0.726088757145097,0.880815066399343,"Eloa","27224"
"Rab33b",487.634827813946,-0.164030364618081,0.17633752275034,-0.873497382835296,0.382392032132242,0.613471058198858,"Rab33b","19338"
"Gm37530",1.65854703844562,0.163982965935771,1.3699841791884,0.112397623472552,0.910508139582831,NA,"Gm37530",NA
"Tmem263",758.31964206554,-0.163948108398985,0.149093380450907,-1.03256165990331,0.30180907824145,0.530723590975432,"Tmem263","103266"
"Ropn1l.1",52.096080863079,0.163928369756725,0.361086096902576,0.426292707133103,0.669894571342746,0.844232739234284,"Ropn1l","252967"
"Tdg.ps2",98.8262959653699,0.163883410570277,0.346637452699844,0.443931864176043,0.657091846202633,0.834740774378881,"Tdg","21665"
"Rps13.ps5",132.048107753623,0.163867982663555,0.219216695215898,0.701899016003396,0.482742142624508,0.705117517912046,"Rps13","68052"
"Gm7783",4.336219402649,-0.163836179747365,1.0741591103976,-0.143215449422965,0.886120028722462,0.968705052209636,"Gm7783","665779"
"Tmem126a",347.662904198155,0.163828078439345,0.196360370020074,0.78339676393775,0.433394155887752,0.661487954003005,"Tmem126a","66271"
"Gm36948",121.08048649957,0.163753958650819,0.332541953924829,0.462359581508849,0.643823479106307,0.825878849594957,"Gm36948",NA
"Fbxo21",816.468139222808,0.163753264792693,0.133098824081946,1.15518124110571,0.248016214924387,0.468402335458364,"Fbxo21","231670"
"Gm8806",309.7785404229,-0.163730188489611,0.13819462096053,-1.11241803350304,0.265958454474132,0.49019700926792,"Gm8806","667776"
"X8030456M14Rik",7.05793095309707,0.163685568198967,0.779915309947555,0.197054175291548,0.843785143065999,0.94820155530027,"X8030456M14Rik",NA
"Gm7890",21.7363429145125,0.163684910958637,0.555421866916525,0.276699424550626,0.782010913768632,0.915316248911277,"Gm7890","666011"
"Trip12",12256.454796839,-0.163671696099977,0.0711848038039114,-2.15877108439166,0.0308679308408032,0.10222832471992,"Trip12","14897"
"Atp2b1",2433.40695691517,0.163632819842052,0.111406900583311,1.37902427082749,0.167887270803201,0.357261908436717,"Atp2b1","67972"
"Akr7a5",495.729031799246,0.163593418847013,0.189033462670412,0.812519734216637,0.41649346764651,0.646535456995967,"Akr7a5","110198"
"Gm7556",24.9763687114543,-0.163587505367969,0.412792896859017,-0.372069157528222,0.709841359190884,0.871022815354504,"Gm7556","665254"
"Tmem104",1845.92829407223,-0.163586944003469,0.110921070183898,-1.38465075885794,0.166159282605818,0.354493637062588,"Tmem104","320534"
"Gm5905",681.707052061709,-0.163556235787605,0.187795237559795,-0.817679073137905,0.41354046289609,0.643525612781416,"Gm5905","546015"
"Gm11185",287.405401319162,-0.163459248285178,0.234706332421083,-0.653835142418992,0.513218022862542,0.729579620174164,"Gm11185","667985"
"Gorab",218.777742778825,0.163303963603356,0.210648787377173,0.727770453901833,0.46675411391453,0.691401189586415,"Gorab","98376"
"Slc19a2",680.046176769727,-0.163297366233864,0.155135447844054,-0.988151762632368,0.323078328253177,0.553947720315108,"Slc19a2","116914"
"Rps11.ps3",19.1938619631477,-0.163288527578599,0.570310847485188,-0.26878066278159,0.788098474802969,0.918702707949592,"Rps11","27207"
"Oxct1",3675.00679357078,0.163126988953501,0.0984837277751567,1.55484558122228,0.119982850439196,0.282080687357049,"Oxct1","67041"
"Gtf2h3",915.650641504957,0.163090093458065,0.150622027303426,1.01638582482804,0.309445693145735,0.539323279507719,"Gtf2h3","209357"
"Rtn4",5075.34743882421,-0.163074594638337,0.0489922066575175,-3.12446825897051,0.00178126738717738,0.0102698800455489,"Rtn4","68585"
"Tor1a",2218.50525335953,0.163018832039294,0.0910988327384123,1.6797013467635,0.0930154376355045,0.233666310417597,"Tor1a","30931"
"Arhgap33",2138.8047016731,-0.163011019721218,0.165303333874512,-0.925637832793949,0.354634225251314,0.585797538093036,"Arhgap33","233071"
"Taf1.1",3652.67616363857,0.163000765280446,0.0944171724229019,1.62047603581204,0.105130058055527,0.256309329650122,"Taf1","270627"
"Tomm40l",986.944005868554,0.162988886957897,0.110201933531406,1.38825955276272,0.165058023885945,0.352906130410445,"Tomm40l","641376"
"Slirp",683.663030624253,0.162963799146996,0.195718517658875,0.781549957442467,0.434479106254323,0.662461713188126,"Slirp","380773"
"Ctdsp2.ps",144.814651807107,-0.162963727898722,0.227228504667336,-0.673171388082064,0.500838261590502,0.719495564109866,"Ctdsp2","52468"
"Mllt10",4055.84135623675,-0.162870947476794,0.0658463610548382,-2.32163091517662,0.0202528177659959,0.0736369316005634,"Mllt10","17354"
"Fads6",156.9538512556,0.162870070314114,0.343962114359437,0.444438686507103,0.656725448680628,0.8344285751101,"Fads6","328035"
"Kcnc3",462.374200823458,0.162868443166226,0.207099156466986,0.738141312471232,0.460428581403783,0.685456526340113,"Kcnc3","16504"
"Tmem156",513.500827764323,-0.162834244998294,0.19317753865846,-0.791159500528201,0.4288509214508,0.656872858943243,"Tmem156","243025"
"Atp11a",6919.07837609386,-0.162822541692939,0.129474408638682,-1.18033009997684,0.237868951057051,0.455349589425328,"Atp11a","50770"
"Paqr4",324.330575899637,0.162800997670366,0.266587309457531,0.573174311940412,0.566526675564814,0.770342628962639,"Paqr4","76498"
"Ulbp1",3465.69071930806,-0.16278321003523,0.130049007594596,-1.17481257920478,0.240069706383894,0.45765195687488,"Ulbp1","77777"
"Rbpj",5136.89809672778,-0.162771237358654,0.129497296183518,-1.17972530594116,0.23810948565236,0.455613591908244,"Rbpj","19664"
"Gm15706",46.6282689071545,-0.162717844194743,0.380999448654798,-0.400834816779778,0.688541743315886,0.857328900363999,"Gm15706","100039495"
"Gm8258.1",20.509896450187,-0.162703231983452,0.540154640146413,-0.282702805148652,0.777404665735821,0.912627965672248,"Gm8258","666726"
"Ptdss2",962.311405048796,-0.162688132616073,0.215209017959854,-0.709487613779066,0.478021935204502,0.701110576234364,"Ptdss2","27388"
"Lactb2",1163.06107515305,0.162686918822996,0.132815103048699,1.14962015100806,0.250300354814269,0.471428915530189,"Lactb2","212442"
"mt.Rnr1",9291.7430667118,-0.162622856091976,0.221009583747319,-0.69057121190939,0.489835043934147,0.710277928835328,"mt",NA
"AA986860",43.2028127328009,-0.162593732589263,0.390586443094266,-0.39067851761674,0.696034879851367,0.862565433548084,"AA986860","212439"
"Nacad.1",7.79925824537431,0.162592955557424,1.08382642524837,0.140790953240004,0.888035090143901,0.969461020122145,"Nacad","192950"
"Actn4",17925.0958042384,0.162560361601247,0.0857993699060197,1.77810585052494,0.0753864717526231,0.201192191494139,"Actn4","60595"
"Gm13623",4.88750257349331,0.162540340888276,0.886147562655461,0.17213875805421,0.863328443003984,0.956947392092626,"Gm13623","674921"
"BC025920",171.075438277598,0.162532161987815,0.254384157538701,0.599613448666155,0.548763882200114,0.757154767980077,"BC025920","268319"
"Epm2aip1",1093.86368015538,0.162507403179799,0.0831799470473408,1.83346357617902,0.0667336604857066,0.183796582834936,"Epm2aip1","77781"
"Hoxa6",10.702882122838,-0.162503784759029,0.804055067488111,-0.189668333582493,0.849569036480395,0.950326550240873,"Hoxa6","15403"
"Serf2",8154.28125687889,-0.162349453383678,0.0796333551591489,-1.91313618620243,0.055730620288471,0.160612551525802,"Serf2","378702"
"Kif2a",2834.06232708433,-0.162344969143229,0.125313635858987,-1.21570943256854,0.224095629663799,0.43782538694899,"Kif2a","16563"
"Gm5791",11.4606296197228,-0.162300633529963,0.651962607762596,-0.233603325891079,0.815292945496007,0.932700883175771,"Gm5791","544940"
"Sin3a",5748.65389782143,-0.162287786433382,0.0683247426571623,-2.22888196151029,0.025821759629247,0.0890923698548179,"Sin3a","20466"
"Nepro",584.397954677161,-0.162216661306456,0.139047555543183,-1.09470936552483,0.273643984245163,0.498826565597733,"Nepro","212547"
"Peg13",1704.12802652032,0.162158949691924,0.101469691594981,1.49955072593766,0.133730819549451,0.304801681200694,"Peg13","353342"
"Gm36298",54.44434576659,0.16215434830643,0.394594645732732,0.385596586147009,0.699795461930496,0.86496933217459,"Gm36298","102640165"
"Cpsf3",3730.18705866739,0.162110195503252,0.079883479385886,1.90415085412675,0.056890540213997,0.162946277737536,"Cpsf3","54451"
"Fam78a",2110.7780625713,-0.162008776902464,0.230322689828519,-0.659981771729214,0.509265526997638,0.726371988259622,"Fam78a","241303"
"X1810037I17Rik.1",3303.73086558322,0.161992904575932,0.13171822690216,1.15392461734876,0.248531075574426,0.469057603249304,"X1810037I17Rik",NA
"Traf3ip3",2353.57512443916,-0.161978788819108,0.142206965686016,-1.06871550268971,0.285197883825135,0.51181943666708,"Traf3ip3","215243"
"Esr1",284.911047316665,-0.161917209117487,0.200096864689904,-0.75921833834287,0.447721957838265,0.674377948979674,"Esr1","13982"
"Vps54",2734.44419090922,-0.161902851766203,0.148955052178517,-1.01978985972328,0.307828133374459,0.537165399673704,"Vps54","245944"
"Gm1818",56.3324860993237,0.161872365475679,0.345575450079382,0.439476720469562,0.66031614648022,0.837196629565231,"Gm1818","217536"
"Gm17484",16.3388186699893,-0.161868938230396,0.697283696432991,-0.217800787552173,0.827584330916891,0.940185740934935,"Gm17484","100503003"
"Gm37274",25.9674489272281,-0.161859661130925,0.503179093276127,-0.301800418896955,0.762804211518437,0.904933245040739,"Gm37274",NA
"Mical3",1434.7212484314,-0.16184965357672,0.163472964171706,-0.928897658069146,0.352942126798373,0.584481175663707,"Mical3","194401"
"Scp2",8633.21628520962,-0.161798431938781,0.129638480858249,-1.17093652234912,0.241624293342905,0.45978034091995,"Scp2","20280"
"Gm17823",7.61396748344732,0.16170559527433,0.737673102209832,0.205654231962462,0.837061011877676,0.945127847898488,"Gm17823","100381209"
"Gm48210",17.4711615530264,-0.161608042441986,0.788601352632031,-0.192249280242774,0.847546945729827,0.949139139937067,"Gm48210",NA
"Gm24991",112.017504957073,0.161605840800715,0.223662590916739,0.677832802433874,0.497877710216996,0.717278517461825,"Gm24991",NA
"Gm45469",8.70017768420588,-0.161525761975943,1.63359288861629,-0.09275613467214,0.926097300169899,0.988704279591421,"Gm45469",NA
"Ube2a",1290.94533453593,0.161522577237969,0.127992160884248,1.18384263685493,0.236475360858198,0.453944156170612,"Ube2a","22209"
"Wdr48",4089.16184665904,-0.161462461506003,0.0755397495382377,-2.00506968095432,0.044955598233528,0.136698221475045,"Wdr48","67561"
"Gm45713",8028.26702849306,0.161459956010596,0.724890014051127,0.208941981645113,0.834493530762405,0.943534261296856,"Gm45713",NA
"Gm37688",5.23565718152347,-0.161425218807516,0.954218048121714,-0.158690373867463,0.873912822612998,0.962892551583704,"Gm37688",NA
"Als2",1505.24182272009,0.16139813095511,0.117616427293674,1.28721926382857,0.198017874687725,0.402120855330817,"Als2","74018"
"Kin",738.018928229747,-0.161385028161934,0.0901896523307994,-1.67851881285318,0.0932458609741903,0.234101828822075,"Kin","16588"
"Terf2",2167.08050982317,0.161370343697681,0.0721071886397034,2.09924067978895,0.0357956896692353,0.114765228775747,"Terf2","21750"
"Ccdc15",310.607456457573,-0.161370107126782,0.159279532244057,-0.950342489045264,0.341938256040681,0.573304687527807,"Ccdc15","245902"
"Hgfac",184.649680733393,0.161365748345016,0.525320380094687,0.288139874409085,0.773239670956449,0.910750819319483,"Hgfac","54426"
"Unc13d",6063.99512216329,-0.161362976388766,0.0693479122970273,-2.1826608959828,0.0290607916546656,0.0975904558721979,"Unc13d","70450"
"Gm43361",41.629921813336,0.161356811655471,0.473642802244303,0.319558981870481,0.749302672801475,0.896189340396791,"Gm43361",NA
"Igfbp5",402.015059986008,0.161340842278125,0.603779650150131,0.250655752045459,0.802080273419068,0.925442931130208,"Igfbp5","16011"
"Pard6a",259.926494436851,-0.16128916047071,0.191959937985182,-0.788128825517686,0.430621355817936,0.658563762766964,"Pard6a","56513"
"Cavin1",309.880550858235,-0.161269852356168,0.350866816244647,-0.43113182937965,0.666372518207041,0.841379442180607,"Cavin1","19285"
"Atp5o",3627.34803329507,0.161256445663489,0.0811757275811699,1.86332109573325,0.0624171038531216,0.174690437679022,"Atp5o","28080"
"Ptpn11",5531.09955264136,0.161200288325431,0.0870222325299376,1.73749033930398,0.0823006577665494,0.214429816002574,"Ptpn11","19247"
"St6galnac6",1787.10055370347,-0.161191183327991,0.130016688000591,-1.16285982709623,0.244886378927688,0.464162004674156,"St6galnac6","50935"
"Otub1",3042.39081375889,0.161129261554824,0.0668926400513322,2.25928086316895,0.0238659195330841,0.0836516605255904,"Otub1","107260"
"E230029C05Rik",16.9764670583518,0.161094936856526,0.674964167183756,0.223856234453097,0.822869171342113,0.937337247768382,"E230029C05Rik","319711"
"Gm20775",324.881374316392,0.161094160167622,0.157496313755238,0.959350454401329,0.337382225804536,0.569207349007572,"Gm20775","665550"
"Fam98c",868.201839801829,-0.161089599232009,0.106142200540584,-1.42346398004287,0.154601696756666,0.338038483424743,"Fam98c","73833"
"Cdkn2c",1715.26202598606,-0.161026487179384,0.146308390987903,-1.03224761177144,0.301956135973096,0.530830276339937,"Cdkn2c","12580"
"Gm45820",255.246498139718,-0.161018043099266,0.209325338186811,-0.721451327428365,0.470631876631915,0.69436941411492,"Gm45820",NA
"Tbc1d20",5170.23044222396,-0.160968895971466,0.107743443763814,-1.40118870065457,0.161157652307024,0.347575229744387,"Tbc1d20","67231"
"Patj",34.107512228398,-0.160951579734233,0.435995492407895,-0.346222799003185,0.729175281928724,0.882753039674505,"Patj","12695"
"Acot9",1070.36586760896,0.160947420248204,0.141459659503849,1.06707043391474,0.285940031642516,0.512513268703537,"Acot9","56360"
"Ppp2r5a",13745.9495255943,-0.160933183639848,0.138459344231199,-1.09009026785379,0.275673382892241,0.501026775423841,"Ppp2r5a","226849"
"Kdm3b",7871.12381888638,-0.160901707425649,0.0763732604190145,-1.97584477338981,0.0481723606868395,0.143927499532314,"Kdm3b","277250"
"Pdk3",3999.29908030934,-0.160874413282072,0.0911066104588535,-1.65602048547522,0.0977176703503317,0.242366920842623,"Pdk3","236900"
"AC113595.1",39.7224533297812,-0.160840392643702,0.514196988518048,-0.293351373135098,0.769253589806876,0.908791390827413,"AC113595",NA
"Senp6",4170.17513863999,-0.160836996011791,0.0807754447079613,-1.86736200038431,0.0618510525824671,0.173644884465728,"Senp6","215351"
"Snx11",1482.1622805298,0.160763393586065,0.141790195064459,1.06328504250613,0.287652706192127,0.514551177024709,"Snx11","74479"
"Gm10791",29.2344863214456,-0.16073307770186,0.48886035995648,-0.308335651749874,0.757826940470802,0.901498147865279,"Gm10791","100038614"
"Gm10313",163.197247264136,-0.160689225819583,0.172575450816619,-0.873178804439036,0.382565625833811,0.613702105608935,"Gm10313","100039875"
"Efcab7",163.684386184393,0.160653617441947,0.226189044078782,0.666051788916327,0.505377998538854,0.722814548502979,"Efcab7","230500"
"Gabrr3.1",154.895547138945,-0.160622721344104,0.165663380396095,-0.909209512590957,0.363239543871989,0.594116278700794,"Gabrr3","328699"
"Gm37660",33.7848171159736,-0.160606102152317,0.429586533387503,-0.350583853187188,0.725900571895357,0.880792752869929,"Gm37660",NA
"Parvg",13477.9591472091,-0.160523968664641,0.0688564394438405,-2.18605507168881,0.0288115764569727,0.0969575432179993,"Parvg","64099"
"Gm20671",3386.5080028841,-0.160501122510397,0.0962187153416294,-1.5641564323119,0.117780835926719,0.278227726033632,"Gm20671",NA
"Tut4",3846.93746392321,-0.160480337046918,0.0872916987533863,-1.72387912248163,0.0847296669959133,0.218701404424083,"Tut4","230594"
"Phc3",2740.67859885631,-0.160455533126141,0.0558290895099572,-2.6949308048326,0.00704032498058369,0.0318966688530811,"Phc3","241915"
"Rnft2",5.44152180602415,-0.160317908951004,1.69327129971418,-0.088773670808911,0.929261782707658,0.990648496333782,"Rnft2","269695"
"Sprtn",1795.20619616178,0.160303139323445,0.0692678201020444,2.16988406885074,0.0300156294996875,0.100068173540893,"Sprtn","244666"
"Akirin2",2081.18995589537,-0.160256022894949,0.0939832825803432,-1.59875265866034,0.109875571919826,0.265011221367201,"Akirin2","433693"
"Slco3a1",2827.82132401139,-0.160113665974261,0.135112650514086,-1.111025987597,0.266557163414544,0.490783262991424,"Slco3a1","108116"
"Havcr2",74.1655696176983,-0.160077216657474,0.273751321265333,-0.548224629432973,0.58353767249905,0.783157996220418,"Havcr2","171285"
"Gm5617",381.342460122036,-0.160070419023012,0.192321516554813,-0.780310085482509,0.435208377810962,0.663086411599784,"Gm5617","434402"
"Zfp467",360.810439162741,0.16003832391166,0.172394868250295,0.870317808380607,0.384126749478435,0.615404110755209,"Zfp467","68910"
"Atp10a",1496.87787249779,-0.160024067495504,0.121271900375631,-1.23708845190695,0.216054246530854,0.427167757552666,"Atp10a","11982"
